customer_number,offer_acepted,reward,mailer_type,income_level,banks_accounts_open,overdraft_protection,credit_rating,credits_cards_held,homes_owned,household_size,own_home,average_balance
14333,0,1,1,2,1,0,1,2,1,4,1,1039.25
14334,0,1,0,1,1,0,1,2,2,2,1,738.0
14335,0,0,0,1,1,0,2,4,2,4,0,1179.75
14336,1,1,0,0,2,0,0,1,1,5,1,1277.25
14337,0,1,0,1,2,0,0,3,2,5,0,752.75
14338,0,2,0,0,1,1,1,1,1,1,1,1111.5
14339,0,1,1,1,1,0,2,1,1,4,0,1146.75
14340,0,0,1,1,1,0,0,3,1,3,0,904.5
14341,0,0,1,0,2,0,1,1,1,3,1,1272.0
14342,0,0,0,2,1,1,1,2,1,3,1,1265.75
14343,0,0,0,1,1,1,1,2,1,5,1,230.75
14344,0,1,0,2,1,0,1,1,2,3,0,642.0
14345,0,0,1,1,2,0,1,2,1,2,0,1289.75
14346,0,1,0,1,1,0,2,2,1,2,1,1068.25
14347,0,1,1,2,2,0,0,2,1,4,1,960.0
14348,0,0,1,1,1,0,1,3,2,5,1,1068.75
14349,0,1,1,1,1,0,1,1,1,3,1,1200.25
14350,0,1,0,1,2,0,2,2,1,3,0,1309.25
14351,0,0,1,1,1,0,2,2,1,2,1,1063.5
14352,0,1,0,1,2,0,2,2,1,3,1,983.5
14353,0,1,0,2,2,0,2,2,1,3,1,860.0
14354,0,2,0,0,1,0,0,2,1,5,0,1401.0
14355,0,0,1,1,1,0,0,2,1,6,1,1266.25
14356,0,2,1,2,2,0,0,2,1,4,1,1312.5
14357,1,1,1,0,1,0,1,3,1,4,1,742.25
14358,0,0,1,1,1,0,0,2,1,5,0,1105.25
14359,0,2,0,1,1,0,0,2,1,5,1,813.0
14360,0,1,0,1,1,1,0,1,1,3,1,1104.75
14361,0,2,0,0,2,0,0,2,2,4,0,727.75
14362,0,2,0,2,1,0,2,2,1,4,0,773.75
14363,0,0,1,0,1,0,2,3,1,5,1,926.75
14364,0,2,0,0,2,1,2,2,1,6,0,806.25
14365,0,0,1,1,1,0,1,1,1,2,1,214.0
14366,0,1,0,1,1,0,2,2,1,2,1,117.75
14367,0,1,0,1,1,0,2,2,1,2,1,1048.5
14368,0,2,1,1,1,0,1,2,1,4,1,1125.0
14369,0,2,1,1,1,0,0,2,1,3,0,760.5
14370,0,2,1,0,1,0,1,2,1,3,0,955.25
14371,0,2,1,1,1,1,1,2,1,4,1,706.75
14372,0,0,1,0,1,0,2,1,1,2,0,661.75
14373,0,0,0,2,1,0,0,2,1,3,0,752.75
14374,0,1,1,1,1,0,2,2,1,2,1,713.0
14375,1,0,0,1,1,0,0,1,1,1,1,1090.75
14376,0,0,0,2,1,0,1,2,1,4,0,798.0
14377,0,0,0,1,1,0,0,3,2,3,1,722.0
14378,0,1,0,2,1,0,0,1,1,3,0,1092.75
14379,0,2,1,1,1,0,1,2,1,3,0,247.0
14380,0,1,1,0,1,0,0,2,1,2,1,1280.25
14381,0,0,0,0,2,0,0,3,1,2,0,1204.5
14382,0,0,0,1,1,0,0,3,1,4,0,325.0
14383,0,1,0,2,1,0,2,2,1,3,1,990.25
14384,0,2,0,1,1,0,1,3,1,2,1,1130.25
14385,0,0,1,1,1,0,2,3,1,4,1,1140.25
14386,0,0,0,0,1,0,0,1,2,5,1,1203.5
14387,0,2,0,1,1,0,0,2,2,2,1,264.25
14388,0,1,1,2,1,0,0,1,1,2,0,1134.25
14389,0,1,1,1,1,1,2,1,1,4,0,287.5
14390,1,0,1,0,3,0,0,2,2,3,1,1102.75
14391,0,2,0,2,2,0,0,3,2,2,0,1094.75
14392,0,2,1,2,1,0,1,3,1,4,1,331.75
14393,0,0,0,0,1,0,1,2,1,4,1,1094.0
14394,0,2,1,1,1,0,0,2,1,6,1,1058.75
14395,0,1,0,0,1,1,0,1,1,5,1,1043.75
14396,0,1,0,1,1,1,0,3,2,4,1,1040.5
14397,0,1,0,0,1,0,1,2,1,4,0,1478.25
14398,0,2,1,2,1,1,0,1,1,2,1,241.5
14399,0,1,1,2,1,0,2,3,1,2,1,210.0
14400,0,2,0,1,1,0,1,3,1,1,1,987.75
14401,0,0,1,1,1,0,2,2,1,4,1,1014.5
14402,0,0,1,1,1,0,1,2,1,4,1,984.0
14403,0,0,1,1,1,0,0,1,1,3,0,961.5
14404,0,0,1,0,1,0,2,2,2,5,0,1038.5
14405,0,1,0,1,1,0,2,2,1,3,0,1221.75
14406,0,2,0,1,2,0,2,3,2,4,1,1179.5
14407,0,2,0,2,3,0,1,2,1,2,1,1079.0
14408,0,0,0,2,2,0,0,1,1,3,1,1127.0
14409,0,1,0,0,2,0,2,2,1,5,0,1143.5
14410,0,1,0,1,1,0,2,3,1,3,1,1115.0
14411,0,1,1,1,2,0,0,2,2,4,1,1096.75
14412,0,2,1,1,1,0,0,2,1,3,1,1247.5
14413,0,2,0,2,1,0,0,2,1,4,0,1309.75
14414,0,1,0,1,2,1,2,2,3,4,1,1147.25
14415,0,1,1,2,2,0,2,2,1,3,0,1111.5
14416,0,2,1,1,1,0,0,2,1,5,0,1218.25
14417,0,1,0,0,1,0,1,1,1,5,1,1021.25
14418,1,2,1,1,1,0,0,2,2,2,0,1016.5
14419,0,0,1,2,1,0,1,4,2,2,1,1086.0
14420,0,1,0,2,1,0,1,1,1,4,0,1202.5
14421,0,2,1,2,1,0,0,2,1,2,0,1105.0
14422,0,2,1,1,1,0,1,2,1,4,0,964.25
14423,0,1,0,1,1,0,2,3,1,5,0,1406.75
14424,0,0,0,1,1,0,2,2,2,5,1,1210.25
14425,0,1,0,1,2,0,2,2,2,1,1,1199.0
14426,0,2,1,0,1,0,0,3,1,2,1,1052.5
14427,0,0,0,1,1,0,1,2,1,5,1,615.25
14428,0,2,1,1,2,0,2,1,1,4,1,1249.5
14429,0,0,0,1,1,0,0,1,1,4,0,1003.75
14430,0,0,0,0,1,0,1,2,1,4,0,1133.75
14431,0,2,1,1,1,0,2,1,1,5,1,1326.75
14432,0,1,1,1,1,0,2,2,1,3,1,1288.5
14433,0,2,1,1,1,1,1,3,1,5,1,1000.75
14434,0,1,0,2,1,0,1,3,1,5,0,1165.25
14435,0,2,1,1,2,1,2,2,1,3,0,956.5
14436,0,1,1,2,1,0,0,3,1,3,0,895.5
14437,0,0,1,1,2,0,2,2,1,3,0,1150.5
14438,0,1,1,2,1,1,2,1,1,4,1,1075.5
14439,0,0,1,1,1,0,1,2,1,4,0,922.5
14440,0,1,0,1,2,0,0,1,2,3,1,1273.75
14441,0,0,1,1,1,0,1,2,2,4,0,1027.25
14442,0,2,0,1,1,0,0,2,1,2,0,928.25
14443,0,2,0,1,1,0,2,2,1,4,1,238.0
14444,0,2,1,1,2,0,2,2,1,3,0,870.5
14445,0,2,1,0,2,0,0,2,1,4,1,925.0
14446,0,0,1,1,1,0,0,1,1,3,0,946.0
14447,0,2,1,2,1,0,1,3,2,3,1,810.25
14448,0,1,1,2,1,0,2,1,2,3,1,917.75
14449,0,2,0,1,1,0,0,2,2,4,1,964.0
14450,0,2,1,0,1,0,2,4,1,3,1,746.5
14451,0,1,0,1,1,0,2,1,1,5,0,778.25
14452,0,0,0,1,1,0,1,3,1,3,1,332.25
14453,0,2,0,0,1,0,2,2,1,3,1,154.0
14454,0,2,0,1,2,0,0,1,1,4,1,1303.5
14455,0,0,0,2,1,0,1,1,1,5,0,1104.5
14456,0,1,1,0,1,1,2,2,2,5,1,1357.5
14457,0,1,0,2,1,0,0,2,1,3,1,822.25
14458,0,1,1,1,1,0,1,2,1,5,1,1071.0
14459,0,0,0,2,1,0,1,3,1,2,1,1243.5
14460,0,2,1,1,1,0,2,1,1,6,1,1199.75
14461,0,1,0,2,1,1,0,3,1,3,0,354.75
14462,0,0,0,0,1,0,1,2,1,3,0,992.5
14463,0,2,1,1,1,0,2,2,1,4,1,1234.25
14464,0,0,1,1,2,0,1,3,1,3,1,665.25
14465,0,2,1,0,1,0,2,2,1,1,1,942.25
14466,0,2,1,2,2,0,2,3,1,3,1,1027.0
14467,0,1,1,0,2,1,1,2,1,3,1,1383.0
14468,0,2,1,1,1,0,2,2,1,4,1,157.0
14469,0,0,1,0,2,0,2,1,1,4,1,955.5
14470,0,2,0,2,1,0,0,1,1,4,0,926.5
14471,0,1,0,1,1,0,1,2,1,1,0,1711.75
14472,0,0,1,1,2,1,1,1,2,2,1,970.5
14473,0,1,1,1,1,0,1,1,2,3,1,624.75
14474,1,0,0,2,2,0,1,2,1,3,1,1128.5
14475,0,1,1,1,2,0,0,2,1,5,0,1304.25
14476,0,2,0,2,2,0,1,3,1,4,0,1149.75
14477,1,2,1,1,2,0,0,2,1,2,0,343.5
14478,0,0,1,2,1,1,0,2,1,5,1,957.25
14479,0,0,0,1,1,0,1,2,2,4,1,290.25
14480,0,2,0,2,1,1,2,2,1,4,1,1294.5
14481,0,2,1,2,1,0,2,2,1,2,1,257.75
14482,1,0,1,0,1,0,0,2,1,1,1,1078.0
14483,0,1,1,1,1,0,2,2,1,1,1,1273.0
14484,0,0,1,2,1,1,0,2,1,5,1,1169.75
14485,0,1,1,2,2,0,0,1,1,4,0,967.75
14486,0,2,1,2,1,0,1,1,1,3,0,997.0
14487,0,0,0,2,1,0,0,1,1,2,1,1058.5
14488,0,0,0,1,1,0,0,1,2,5,0,925.0
14489,0,1,1,2,1,0,0,2,1,3,1,950.75
14490,0,2,0,0,1,1,2,2,1,4,1,1297.75
14491,0,0,0,2,1,0,0,2,2,6,0,722.25
14492,0,1,0,1,1,0,0,3,1,2,1,1233.5
14493,0,2,0,1,1,0,1,3,2,3,0,1116.5
14494,0,1,0,1,1,0,0,2,1,2,0,732.75
14495,0,2,0,2,1,0,0,2,1,2,1,1185.75
14496,1,2,1,1,2,0,0,2,1,1,0,1017.75
14497,0,1,1,1,1,0,0,2,1,4,1,699.5
14498,0,0,1,1,1,0,1,1,1,3,1,773.25
14499,0,2,1,1,1,0,1,3,1,5,1,325.0
14500,0,1,0,1,2,0,2,1,1,3,0,733.75
14501,0,0,0,2,1,0,1,2,1,3,0,861.75
14502,0,1,1,1,1,1,1,1,1,4,1,613.0
14503,0,1,1,1,1,1,2,3,1,3,1,1299.75
14504,0,1,1,1,1,0,1,2,1,6,0,806.5
14505,0,2,1,1,1,0,1,1,1,5,1,1255.75
14506,0,0,1,1,1,0,1,1,1,6,1,1151.75
14507,0,0,1,0,1,0,2,2,2,3,1,985.75
14508,0,0,1,1,1,0,1,1,1,2,1,1041.25
14509,0,0,1,1,2,0,0,3,1,5,1,918.25
14510,0,1,0,2,1,1,0,2,1,5,0,887.5
14511,0,1,1,0,2,0,0,2,1,2,0,866.75
14512,0,1,0,1,2,1,2,2,1,2,0,1131.75
14513,0,2,0,0,1,0,1,2,1,3,1,1151.5
14514,0,2,0,2,1,0,1,1,1,4,0,1031.0
14515,0,1,0,0,1,0,1,2,1,4,1,929.5
14516,0,0,1,2,1,1,1,3,1,4,1,286.0
14517,0,2,1,2,1,0,2,2,1,4,0,278.0
14518,0,2,0,2,1,0,1,2,1,6,0,789.75
14519,0,1,1,2,1,1,2,2,1,3,0,1002.25
14520,1,0,1,1,1,0,0,2,1,4,1,1050.0
14521,0,1,0,1,1,0,1,1,1,3,1,1106.75
14522,0,0,1,2,1,0,2,2,2,2,0,1230.25
14523,0,1,0,1,1,0,1,1,1,3,1,934.5
14524,0,1,0,0,1,0,0,1,1,2,1,1246.0
14525,0,2,0,1,2,0,1,3,1,2,1,1036.5
14526,0,0,1,0,1,0,2,2,1,2,1,1095.75
14527,0,1,1,0,1,0,1,2,1,3,1,735.5
14528,0,1,1,1,1,0,1,2,1,2,1,185.75
14529,0,1,0,2,2,0,1,3,2,3,0,1119.5
14530,1,0,1,2,2,1,0,2,1,4,0,775.0
14531,0,2,0,0,1,0,2,3,1,2,1,1288.0
14532,1,2,1,0,1,0,0,1,1,3,0,259.0
14533,0,0,1,2,1,1,2,2,2,2,1,163.5
14534,0,2,0,1,1,0,2,1,2,4,1,1209.0
14535,0,1,1,2,1,0,1,1,1,5,0,317.0
14536,0,0,0,1,1,0,0,2,1,3,1,1428.75
14537,0,2,0,1,1,1,1,3,1,3,0,1307.5
14538,0,1,0,1,1,1,0,1,1,2,0,344.5
14539,0,1,1,2,1,0,1,2,1,4,1,1379.0
14540,0,2,1,1,2,0,0,1,1,2,1,1145.0
14541,0,1,1,1,1,0,1,3,2,5,1,1211.0
14542,0,2,1,0,2,0,2,3,1,2,0,589.0
14543,0,2,0,1,3,0,1,1,1,4,1,1381.0
14544,0,0,0,2,1,0,0,2,1,3,1,984.5
14545,1,0,0,0,1,0,0,1,1,4,0,1089.25
14546,0,0,0,0,1,0,0,2,2,2,1,902.5
14547,0,0,0,1,1,0,1,2,1,4,1,831.5
14548,0,0,0,1,1,0,1,3,1,2,1,1526.25
14549,1,2,1,1,2,1,0,2,1,4,0,985.5
14550,0,0,0,2,1,0,2,1,2,2,0,707.0
14551,0,0,1,1,2,1,0,1,1,1,1,361.25
14552,0,1,0,0,1,1,2,1,1,5,1,1153.0
14553,0,1,0,1,1,0,1,2,1,5,1,709.0
14554,0,2,1,2,1,0,0,1,1,3,0,983.0
14555,1,2,1,0,1,0,0,1,1,5,1,761.5
14556,0,2,1,0,1,0,2,1,1,2,0,1072.0
14557,0,0,1,1,1,0,2,2,2,3,0,1274.0
14558,0,1,0,2,1,0,2,3,2,2,1,1847.0
14559,0,1,0,2,1,1,1,3,1,3,1,1064.0
14560,0,2,1,0,1,0,2,3,1,5,1,759.75
14561,0,0,0,1,1,0,1,3,2,1,0,352.0
14562,0,1,1,1,3,0,0,3,1,4,1,1272.0
14563,0,0,0,0,2,0,1,2,2,5,0,321.75
14564,0,2,0,2,1,0,1,2,1,3,1,1270.5
14565,0,1,0,0,2,0,2,1,1,3,1,1216.25
14566,0,0,0,1,1,0,1,2,2,5,0,1020.75
14567,0,1,0,1,1,1,2,1,2,3,1,276.0
14568,0,2,1,1,2,0,2,2,1,3,0,985.75
14569,0,1,1,2,1,0,0,2,1,5,0,1043.5
14570,0,2,1,1,1,1,1,2,1,2,1,662.5
14571,0,0,1,2,1,0,1,2,2,3,0,1738.25
14572,0,2,0,1,2,0,0,2,1,4,0,1117.5
14573,0,2,1,2,1,0,0,2,1,5,0,1051.75
14574,0,1,1,1,1,0,2,2,1,1,1,765.5
14575,0,2,0,2,1,0,1,3,1,3,1,943.0
14576,0,1,1,0,1,0,2,2,1,4,0,842.5
14577,0,2,0,1,1,0,1,2,1,3,1,579.0
14578,0,2,0,2,1,1,2,3,1,3,0,899.25
14579,0,1,1,1,2,0,1,2,1,3,0,687.25
14580,1,0,1,1,2,0,0,3,2,4,1,924.5
14581,0,0,1,1,1,0,2,1,1,4,1,339.75
14582,0,0,0,1,1,0,2,2,1,4,0,1144.0
14583,0,2,1,2,1,0,1,1,1,5,1,1071.5
14584,0,0,0,1,1,0,0,2,1,3,0,227.25
14585,0,0,0,1,2,0,1,2,1,3,1,135.25
14586,0,1,0,1,2,0,2,2,1,4,0,1784.0
14587,0,0,0,2,1,1,2,3,2,5,1,991.5
14588,0,2,1,0,1,0,2,1,1,3,1,1149.5
14589,0,2,1,1,2,0,0,1,1,2,1,1328.5
14590,0,1,0,0,1,0,1,2,1,3,0,211.75
14591,1,2,1,1,2,0,0,2,1,3,1,744.25
14592,0,2,1,1,1,0,1,1,1,4,1,1043.25
14593,0,0,1,0,1,1,0,2,1,5,0,637.75
14594,0,2,0,1,1,0,2,2,1,4,0,1770.5
14595,0,1,0,2,1,1,1,2,1,4,1,1247.0
14596,0,2,1,1,1,0,1,1,1,3,1,308.0
14597,0,1,0,0,1,1,0,2,1,4,0,1369.25
14598,0,0,0,1,1,0,2,3,1,5,1,1307.5
14599,0,0,1,1,1,0,1,2,1,4,1,1216.0
14600,0,1,0,1,2,0,1,2,1,2,0,1050.25
14601,0,2,1,1,1,0,2,2,1,6,0,1716.75
14602,1,2,1,0,1,0,1,3,1,1,0,704.25
14603,0,0,0,1,1,0,2,2,1,3,1,188.75
14604,0,0,1,1,2,0,2,2,1,2,1,1025.75
14605,0,1,1,2,1,1,2,2,1,3,1,995.25
14606,0,0,0,2,1,0,0,3,1,3,1,1214.75
14607,0,0,0,1,1,0,1,2,2,3,1,323.75
14608,0,1,0,2,1,0,2,1,1,3,1,1284.5
14609,0,0,0,1,1,0,0,2,1,3,1,269.0
14610,1,0,1,1,1,0,0,3,1,2,1,651.0
14611,0,1,1,2,1,0,2,1,2,2,0,1492.75
14612,0,1,0,0,1,0,1,3,1,3,0,1049.75
14613,0,2,1,1,2,0,1,2,1,3,0,1116.25
14614,0,2,1,0,2,0,1,2,1,2,1,292.25
14615,0,0,1,2,1,0,1,2,1,2,1,1062.5
14616,0,2,0,0,2,0,1,1,1,3,1,1193.5
14617,0,2,1,0,2,1,1,2,1,3,0,212.75
14618,0,2,1,2,1,0,0,2,1,4,0,1196.5
14619,0,0,1,1,2,0,2,1,1,3,0,952.0
14620,0,1,1,2,1,1,2,3,1,2,0,1035.5
14621,0,0,1,2,1,1,0,4,1,4,1,1291.0
14622,0,2,1,1,1,0,2,2,1,2,0,194.75
14623,0,0,0,1,1,1,0,4,1,3,1,1284.5
14624,0,2,1,2,1,1,2,1,2,4,1,1107.0
14625,0,1,0,1,1,0,2,1,1,3,0,656.25
14626,1,1,1,0,1,0,0,2,2,2,0,568.5
14627,0,0,0,2,1,0,1,2,1,3,0,1162.75
14628,0,2,1,1,2,0,0,1,1,6,0,227.75
14629,0,2,0,1,2,1,0,3,1,4,0,1123.75
14630,0,1,1,2,1,0,0,2,1,4,0,211.5
14631,0,2,1,2,1,0,2,3,1,3,1,981.25
14632,0,2,1,1,1,0,2,3,2,4,1,1136.5
14633,0,0,0,2,1,1,0,1,1,5,0,943.25
14634,0,1,1,0,1,0,2,3,1,2,1,1460.75
14635,0,2,0,2,1,0,1,2,1,4,0,1335.25
14636,0,1,1,2,2,0,0,2,2,3,0,1050.25
14637,0,1,1,1,2,0,1,1,1,5,1,722.5
14638,0,0,0,1,1,0,0,1,1,4,1,1003.0
14639,0,2,0,2,3,0,2,1,1,2,1,248.0
14640,0,2,0,1,1,0,1,1,1,5,0,940.0
14641,0,2,0,1,2,0,0,2,1,4,0,913.5
14642,0,2,1,2,1,1,1,2,1,3,0,1013.0
14643,0,2,1,2,1,0,1,2,1,2,0,1083.5
14644,0,1,0,1,1,0,2,2,1,3,1,1103.75
14645,0,1,1,2,1,1,0,3,2,4,1,926.0
14646,0,0,0,2,1,0,2,1,2,2,0,956.75
14647,0,0,0,1,1,1,2,2,1,4,1,1442.5
14648,0,1,0,2,1,0,1,1,1,2,1,1792.75
14649,0,2,1,2,1,1,2,2,1,3,1,991.25
14650,0,1,0,1,2,0,1,2,1,4,1,1056.25
14651,0,0,1,1,1,0,0,2,1,4,0,243.0
14652,0,1,0,2,1,0,1,4,1,2,1,367.0
14653,0,2,0,1,1,0,1,1,1,4,1,998.25
14654,0,1,1,1,1,0,1,1,1,4,1,1246.5
14655,0,2,1,0,1,1,1,3,1,3,0,890.5
14656,0,0,0,1,2,0,2,3,1,5,1,1006.75
14657,0,0,1,2,1,0,1,3,1,5,0,1305.25
14658,0,2,0,2,1,0,1,1,1,2,0,1296.0
14659,0,0,0,0,1,0,1,3,1,4,1,1256.0
14660,0,2,0,1,1,0,1,2,1,5,0,977.75
14661,0,1,0,2,1,0,2,1,1,5,0,160.5
14662,0,2,0,2,2,0,0,1,1,5,0,1020.75
14663,0,0,0,2,1,1,2,3,1,2,0,1015.5
14664,0,1,1,2,1,1,1,1,1,3,1,1112.25
14665,0,1,1,0,1,0,1,2,1,2,1,1243.5
14666,0,1,0,1,2,0,1,2,1,3,1,1130.25
14667,0,0,1,2,1,0,1,3,1,2,1,940.5155624165554
14668,0,2,1,2,1,0,2,3,1,2,1,1343.5
14669,0,1,1,2,1,0,2,2,2,2,0,1281.75
14670,0,2,0,1,1,0,1,2,1,2,0,845.75
14671,0,2,0,1,1,0,1,2,2,3,1,1270.25
14672,0,0,1,1,1,0,0,3,1,4,0,1267.5
14673,0,0,0,0,1,0,1,1,1,4,0,197.25
14674,0,2,1,2,2,1,2,2,2,4,1,830.5
14675,0,1,0,1,1,0,2,2,1,4,1,1275.0
14676,0,0,1,0,1,1,2,1,1,4,0,1261.0
14677,0,1,1,1,1,0,1,2,1,4,0,246.25
14678,0,2,0,2,1,0,1,1,1,5,1,766.25
14679,0,0,0,2,1,0,0,2,1,2,1,1151.75
14680,0,2,1,1,1,0,1,3,1,4,1,1132.75
14681,0,0,0,1,1,0,0,2,1,2,0,1147.5
14682,0,1,1,0,1,0,0,1,1,2,1,763.5
14683,1,0,1,1,2,1,0,1,1,3,1,238.0
14684,0,2,0,2,1,0,0,2,2,4,1,719.75
14685,0,1,1,2,1,0,0,2,1,5,1,1747.25
14686,0,1,0,0,1,0,2,1,1,3,0,930.5
14687,0,2,0,1,1,0,2,2,2,4,1,278.0
14688,0,0,0,0,1,0,0,3,1,5,1,714.0
14689,0,1,0,0,2,1,2,3,1,5,1,952.25
14690,0,2,0,0,1,0,1,1,1,4,1,1040.0
14691,0,1,1,1,1,0,1,2,2,3,0,718.75
14692,0,1,0,0,1,0,1,2,2,3,1,1172.0
14693,0,1,1,1,3,0,2,1,1,3,1,1758.75
14694,0,2,0,2,1,0,1,1,1,5,1,913.0
14695,0,2,1,1,1,0,0,1,1,4,1,777.5
14696,0,1,1,2,1,0,0,1,1,3,1,927.75
14697,0,2,1,1,2,0,0,3,1,3,1,1073.25
14698,0,0,1,1,1,0,2,3,1,5,0,1057.5
14699,0,2,1,2,1,0,0,3,1,2,1,940.5155624165554
14700,0,2,0,0,2,1,1,2,1,3,0,391.75
14701,0,0,1,2,1,0,1,2,1,3,1,1055.75
14702,0,2,1,1,2,0,1,2,1,5,0,1244.5
14703,0,0,0,1,1,0,2,2,1,4,0,921.0
14704,0,2,1,1,2,1,0,3,1,3,1,252.5
14705,0,1,0,1,2,0,2,4,1,3,1,1076.25
14706,0,2,1,1,1,0,2,1,1,4,0,875.5
14707,0,1,1,2,1,0,0,1,1,3,1,1185.25
14708,0,0,0,1,1,1,0,1,1,3,1,1310.5
14709,0,1,0,1,1,0,1,3,1,2,1,1060.5
14710,0,1,0,1,1,1,1,2,1,2,1,1385.0
14711,0,2,1,1,1,0,0,2,1,5,0,1225.0
14712,0,0,1,1,1,0,1,1,1,5,0,130.75
14713,0,1,1,0,1,0,1,2,1,6,0,1177.0
14714,0,1,1,2,1,0,0,3,2,5,1,1385.5
14715,0,2,1,2,1,0,0,2,1,2,0,584.25
14716,0,0,1,1,1,0,2,2,1,5,1,961.5
14717,0,0,1,0,1,0,1,2,1,2,1,307.5
14718,0,1,1,2,2,0,1,3,1,4,0,1221.0
14719,0,2,0,1,1,0,0,2,1,5,1,1423.5
14720,0,2,1,1,2,0,2,2,1,4,1,985.0
14721,0,0,0,1,1,0,2,3,2,2,1,1102.5
14722,0,1,0,1,1,1,2,1,1,3,1,679.25
14723,0,1,0,1,1,1,0,1,1,5,0,1012.5
14724,0,0,0,0,2,0,1,2,1,6,0,1163.0
14725,0,0,1,1,2,0,1,2,1,5,1,1305.25
14726,0,0,1,1,1,0,2,3,2,4,1,1058.5
14727,0,2,0,0,1,0,0,2,1,3,1,973.75
14728,0,2,0,2,3,0,1,2,1,3,1,828.75
14729,0,1,0,1,1,0,1,3,1,4,1,1461.25
14730,0,2,0,1,1,0,2,2,1,5,1,893.25
14731,0,2,1,1,1,1,2,1,1,4,1,1198.25
14732,0,2,1,0,1,0,0,2,1,5,0,1055.0
14733,0,2,1,1,1,0,1,1,1,3,1,1034.0
14734,0,1,1,2,2,0,2,1,2,5,1,994.5
14735,0,0,1,0,1,0,0,3,1,5,1,786.75
14736,0,0,0,1,1,0,0,2,1,3,1,685.5
14737,0,0,0,1,1,0,2,2,2,5,1,840.5
14738,1,2,1,1,1,0,1,3,1,4,1,924.5
14739,0,0,1,0,1,0,2,2,2,6,1,1078.25
14740,0,0,1,2,1,0,2,1,1,2,1,988.5
14741,0,2,1,2,1,0,2,3,2,6,0,1287.25
14742,0,2,1,0,1,0,1,2,1,3,1,1241.25
14743,0,2,1,0,1,1,2,2,2,4,1,1074.25
14744,0,0,0,1,1,0,1,1,1,3,1,1041.25
14745,0,2,1,2,1,0,2,2,1,5,1,1055.25
14746,0,0,1,0,1,0,0,2,1,2,1,1020.5
14747,0,0,0,2,1,0,0,3,2,4,0,1061.0
14748,0,1,0,1,1,0,1,1,2,3,0,1155.0
14749,0,0,0,1,1,1,2,2,1,2,1,1208.0
14750,0,0,1,1,1,0,0,2,1,3,1,1013.75
14751,0,0,0,1,1,0,1,2,3,3,1,1384.5
14752,0,1,1,1,1,1,2,1,2,2,1,181.5
14753,0,2,0,1,1,0,2,2,2,2,1,1199.5
14754,0,0,0,1,1,0,2,3,1,2,1,833.0
14755,1,0,1,1,1,0,2,1,1,3,0,1056.25
14756,1,2,1,1,1,1,2,2,1,5,1,1118.0
14757,0,1,1,1,1,0,1,4,1,3,0,1205.5
14758,0,2,0,2,1,0,0,3,1,1,0,694.0
14759,0,0,0,0,2,0,2,1,1,3,0,1216.5
14760,0,1,0,1,1,0,2,2,1,4,1,1072.5
14761,0,0,1,1,1,1,1,2,1,2,1,169.5
14762,0,2,0,0,2,1,2,1,1,5,1,1148.75
14763,0,1,1,1,1,0,1,2,2,5,0,833.75
14764,0,2,1,1,1,0,2,2,2,4,1,266.25
14765,0,0,1,2,1,0,2,3,1,3,1,939.25
14766,0,0,1,0,2,0,1,2,1,4,1,583.75
14767,0,1,1,0,2,1,1,1,1,3,1,1227.75
14768,0,0,1,0,1,0,2,2,1,4,1,1062.25
14769,0,1,1,0,1,0,0,3,1,6,0,1031.0
14770,0,1,1,1,1,0,0,2,1,4,0,1186.75
14771,0,1,1,0,1,0,0,1,1,3,0,930.5
14772,0,0,0,1,1,0,0,1,1,3,1,958.5
14773,0,0,1,1,1,0,2,2,2,3,0,1011.75
14774,0,1,1,0,1,0,2,1,1,4,0,1016.25
14775,0,0,1,1,1,0,1,2,1,4,1,1205.0
14776,0,2,0,2,1,1,2,3,1,3,0,1225.5
14777,0,2,0,1,1,0,1,1,2,2,1,1244.25
14778,0,2,1,0,1,0,1,2,1,5,1,115.75
14779,0,2,0,2,1,0,2,2,1,5,0,1677.0
14780,0,0,0,2,1,0,0,2,1,2,1,769.25
14781,0,0,1,0,1,0,2,2,1,4,0,905.25
14782,0,2,1,2,1,0,1,2,2,4,0,1264.75
14783,0,0,1,1,1,0,1,2,1,2,1,1135.75
14784,0,0,0,0,1,1,2,2,1,2,1,827.5
14785,0,1,0,1,2,0,0,1,1,2,0,1041.0
14786,0,0,1,0,1,0,0,2,1,4,0,323.75
14787,0,1,0,0,2,0,0,2,2,2,0,226.75
14788,0,2,1,1,2,0,1,1,1,2,0,1017.75
14789,0,1,0,1,2,1,1,2,1,5,1,1087.0
14790,0,1,0,1,1,0,0,2,1,2,1,258.0
14791,0,1,1,1,1,0,1,2,2,2,1,1255.5
14792,0,0,1,1,1,1,1,3,2,4,1,847.75
14793,0,2,1,1,2,0,2,2,1,5,1,714.0
14794,0,2,1,1,2,1,2,2,1,3,0,1015.0
14795,0,1,1,2,2,0,1,3,1,2,0,1111.0
14796,0,0,0,2,1,0,2,3,1,5,1,967.5
14797,0,1,1,0,1,0,2,1,2,3,1,1002.25
14798,0,0,0,0,1,0,2,1,2,4,1,207.5
14799,0,1,1,2,1,0,0,3,2,4,1,1700.75
14800,0,0,0,2,2,0,2,2,1,5,1,1170.75
14801,0,0,0,1,1,1,0,2,1,3,1,1139.5
14802,0,1,0,0,1,0,2,1,1,4,0,764.5
14803,0,0,0,2,2,0,2,3,1,4,0,1126.75
